[2026-04-24T23:13:17.450Z] GET http://localhost:5174/node_modules/.vite/deps/react-markdown.js?v=6c20f766 → 200 (1ms, 177961B)
[2026-04-24T23:13:17.451Z] GET http://localhost:5174/node_modules/.vite/deps/remark-gfm.js?v=6c20f766 → 200 (?ms, 96762B)
[2026-04-24T23:13:17.451Z] GET http://localhost:5174/node_modules/.vite/deps/rehype-raw.js?v=6c20f766 → 200 (?ms, 334199B)
[2026-04-24T23:13:17.451Z] GET http://localhost:5174/src/data/knowledgeBase.js?t=1777072306885 → 200 (4ms, 160203B)
[2026-04-24T23:13:17.451Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-OBYCLIUT.js?v=6c20f766 → 200 (?ms, 12689B)
[2026-04-24T23:13:17.451Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-I4QDZW7H.js?v=6c20f766 → 200 (?ms, 39786B)
[2026-04-24T23:13:17.451Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-Y6LUWEIR.js?v=6c20f766 → 200 (?ms, 126327B)
[2026-04-24T23:13:17.454Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-TLIQOBRX.js?v=6c20f766 → 200 (?ms, 7433B)
[2026-04-24T23:13:17.455Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-WLB7R6ZN.js?v=6c20f766 → 200 (?ms, 640B)
[2026-04-24T23:13:17.455Z] GET https://fonts.googleapis.com/css2?family=Inder&family=Inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&family=Outfit:wght@100..900&family=Plus+Jakarta+Sans:ital,wght@0,200..800;1,200..800&display=swap → 200 (?ms, 9824B)
[2026-04-24T23:13:17.455Z] GET https://fonts.gstatic.com/s/inter/v20/UcCm3FwrK3iLTcvnUwQT9g.woff2 → 200 (?ms, ?B)
[2026-04-24T23:13:17.455Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcvtYwYL8g.woff2 → 200 (1ms, ?B)
[2026-04-24T23:13:17.456Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcvsYwYL8g.woff2 → 200 (?ms, ?B)
[2026-04-24T23:13:17.456Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcviYwY.woff2 → 200 (1ms, ?B)
[2026-04-24T23:13:27.956Z] GET http://localhost:5174/ → 200 (6ms, 780B)
[2026-04-24T23:13:27.980Z] GET http://localhost:5174/@vite/client → 304 (23ms, ?B)
[2026-04-24T23:13:27.981Z] GET https://fonts.googleapis.com/css2?family=Material+Symbols+Rounded:opsz,wght,FILL,GRAD@24,400,0,0 → 200 (1ms, 691B)
[2026-04-24T23:13:27.999Z] GET http://localhost:5174/src/main.jsx?t=1777072322187 → 304 (10ms, ?B)
[2026-04-24T23:13:28.003Z] GET http://localhost:5174/@react-refresh → 304 (7ms, ?B)
[2026-04-24T23:13:28.005Z] GET http://localhost:5174/node_modules/vite/dist/client/env.mjs → 304 (7ms, ?B)
[2026-04-24T23:13:28.006Z] GET https://fonts.gstatic.com/s/materialsymbolsrounded/v334/syl0-zNym6YjUruM-QrEh7-nyTnjDwKNJ_190FjpZIvDmUSVOK7BDB_Qb9vUSzq3wzLK-P0J-V_Zs-QtQth3-jOcbTCVpeRL2w5rwZu2rIelXxc.woff2 → 200 (1ms, ?B)
[2026-04-24T23:13:28.013Z] GET http://localhost:5174/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=6c20f766 → 200 (?ms, 12293B)
[2026-04-24T23:13:28.015Z] GET http://localhost:5174/node_modules/.vite/deps/react.js?v=6c20f766 → 200 (9ms, 1024B)
[2026-04-24T23:13:28.026Z] GET http://localhost:5174/node_modules/.vite/deps/react-dom_client.js?v=6c20f766 → 200 (2ms, 902044B)
[2026-04-24T23:13:28.028Z] GET http://localhost:5174/src/index.css → 304 (1ms, ?B)
[2026-04-24T23:13:28.028Z] GET http://localhost:5174/src/App.jsx?t=1777072322187 → 304 (1ms, ?B)
[2026-04-24T23:13:28.028Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-BQYK6RGN.js?v=6c20f766 → 200 (?ms, 43627B)
[2026-04-24T23:13:28.029Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-G3PMV62Z.js?v=6c20f766 → 200 (?ms, 7968B)
[2026-04-24T23:13:28.029Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-D7552MD7.js?v=6c20f766 → 200 (?ms, 16533B)
[2026-04-24T23:13:28.029Z] GET http://localhost:5174/src/components/ChatbotIcon.jsx → 304 (6ms, ?B)
[2026-04-24T23:13:28.034Z] GET http://localhost:5174/src/components/ChatForm.jsx → 304 (1ms, ?B)
[2026-04-24T23:13:28.034Z] GET http://localhost:5174/src/components/ChatMessage.jsx → 304 (1ms, ?B)
[2026-04-24T23:13:28.034Z] GET http://localhost:5174/src/components/OrderConfirmation.jsx → 304 (2ms, ?B)
[2026-04-24T23:13:28.034Z] GET http://localhost:5174/src/components/OrderForm.jsx → 304 (3ms, ?B)
[2026-04-24T23:13:28.034Z] GET http://localhost:5174/node_modules/.vite/deps/axios.js?v=6c20f766 → 200 (?ms, 88465B)
[2026-04-24T23:13:28.035Z] GET http://localhost:5174/src/utils/intentMatcher.js?t=1777072322187 → 304 (3ms, ?B)
[2026-04-24T23:13:28.035Z] GET http://localhost:5174/src/utils/analytics.js → 304 (4ms, ?B)
[2026-04-24T23:13:28.038Z] GET http://localhost:5174/node_modules/.vite/deps/react-markdown.js?v=6c20f766 → 200 (?ms, 177961B)
[2026-04-24T23:13:28.038Z] GET http://localhost:5174/node_modules/.vite/deps/remark-gfm.js?v=6c20f766 → 200 (?ms, 96762B)
[2026-04-24T23:13:28.038Z] GET http://localhost:5174/node_modules/.vite/deps/rehype-raw.js?v=6c20f766 → 200 (?ms, 334199B)
[2026-04-24T23:13:28.039Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-OBYCLIUT.js?v=6c20f766 → 200 (?ms, 12689B)
[2026-04-24T23:13:28.039Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-I4QDZW7H.js?v=6c20f766 → 200 (?ms, 39786B)
[2026-04-24T23:13:28.039Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-Y6LUWEIR.js?v=6c20f766 → 200 (1ms, 126327B)
[2026-04-24T23:13:28.040Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-TLIQOBRX.js?v=6c20f766 → 200 (?ms, 7433B)
[2026-04-24T23:13:28.040Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-WLB7R6ZN.js?v=6c20f766 → 200 (?ms, 640B)
[2026-04-24T23:13:28.040Z] GET http://localhost:5174/src/data/knowledgeBase.js?t=1777072306885 → 304 (?ms, ?B)
